item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
70323600,BILLSBRO,Cabinets & cupboards,19,No old price,TRUE,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-70323600/,No,"        Handle,          120 mm",H Preutz/A Fredriksson,,,
49123405,TROFAST,Children's furniture,350,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s49123405/,No,"        Storage combination,          99x44x56 cm",Studio Copenhagen,44,56,99
60155602,DALFRED,Bar furniture,195,No old price,TRUE,https://www.ikea.com/sa/en/p/dalfred-bar-stool-black-60155602/,No,"        Bar stool,          63-74 cm",Sarah Fager,50,,50
80308699,TROFAST,Children's furniture,55,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-shelf-light-white-stained-pine-pine-80308699/,No,"        Shelf,          30 cm",Studio Copenhagen,,,30
60322130,KULLEN,Chests of drawers & drawer units,89,No old price,TRUE,https://www.ikea.com/sa/en/p/kullen-chest-of-2-drawers-black-brown-60322130/,No,"        Chest of 2 drawers,          35x49 cm",IKEA of Sweden,40,49,35
9288224,STENSELE,Bar furniture,550,No old price,TRUE,https://www.ikea.com/sa/en/p/stensele-bar-table-anthracite-anthracite-s09288224/,No,"        Bar table,          70 cm",Maja Ganszyniec,,105,
10400540,EKEDALEN,Bar furniture,345,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-bar-stool-with-backrest-dark-brown-orrsta-light-grey-10400540/,No,"        Bar stool with backrest,          75 cm",Ehlén Johansson,52,114,43
30247378,BESTÅ,TV & media furniture,125,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/,Yes,"        Frame,          60x40x38 cm",IKEA of Sweden,40,38,60
30425988,KALLVIKEN,Cabinets & cupboards,95,No old price,TRUE,https://www.ikea.com/sa/en/p/kallviken-drawer-front-dark-grey-concrete-effect-30425988/,No,"        Drawer front,          60x26 cm",IKEA of Sweden,,26,60
60416925,KYRRE,Chairs,60,SR 75,TRUE,https://www.ikea.com/sa/en/p/kyrre-stool-birch-60416925/,No,        Stool,C Styrbjörn/M Axelsson,48,45,42
80295300,BESTÅ,TV & media furniture,100,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-black-80295300/,Yes,"        Top panel for TV,          120x40 cm",IKEA of Sweden,40,,120
80089239,TROFAST,Nursery furniture,10,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-box-white-80089239/,No,"        Storage box,          42x30x10 cm",Studio Copenhagen,,10,30
19175957,MALM,Beds,920,No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s19175957/,Yes,"        Bed frame, high, w 2 storage boxes,          180x200 cm",IKEA of Sweden/Eva Lilja Löwenhielm,59,15,196
50422494,GODISHUS,Nursery furniture,395,No old price,TRUE,https://www.ikea.com/sa/en/p/godishus-wardrobe-white-50422494/,No,"        Wardrobe,          60x51x178 cm","504.224.94 You can position the shelf and clothes rail in two different ways – clothes rail at the top and shelf down below, or both together at the top of the wardrobe.Deep enough to hold standard-sized adult hangers.With the included colourful stickers, you can quickly label the doors in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",51,178,60
10373495,BEKANT,Tables & desks,1495,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/,Yes,"        Shelving unit,          121x134 cm",Eva Lilja Löwenhielm,45,134,121
90091454,TROFAST,Children's furniture,30,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-shelf-white-90091454/,No,        Shelf,Studio Copenhagen,,,30
70366784,SONGESAND,Chests of drawers & drawer units,645,No old price,TRUE,https://www.ikea.com/sa/en/p/songesand-chest-of-6-drawers-brown-70366784/,No,"        Chest of 6 drawers,          82x126 cm",IKEA of Sweden,50,126,82
20273141,HISHULT,TV & media furniture,17,No old price,TRUE,https://www.ikea.com/sa/en/p/hishult-knob-porcelain-white-20273141/,Yes,"        Knob,          23 mm",K Hagberg/M Hagberg,24,,
10457999,BERGENES,Tables & desks,9,No old price,TRUE,https://www.ikea.com/sa/en/p/bergenes-holder-for-mobile-phone-tablet-bamboo-10457999/,No,        Holder for mobile phone/tablet,IKEA of Sweden,,,8
60289324,STOCKSUND,Sofas & armchairs,100,No old price,TRUE,https://www.ikea.com/sa/en/p/stocksund-legs-for-bench-light-brown-60289324/,No,        Legs for bench,Nike Karlsson,,18,
89221319,EKEDALEN / TOBIAS,Tables & desks,3065,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-tobias-table-and-6-chairs-dark-brown-blue-s89221319/,No,"        Table and 6 chairs,          180/240 cm",Carl Öjerstam/Ehlén Johansson,,,
393371,TORNVIKEN,Trolleys,995,No old price,TRUE,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-off-white-oak-00393371/,No,"        Kitchen island,          72x52 cm",Ebba Strandmark,52,90,72
40299885,BESTÅ,Bookcases & shelving units,475,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/,Yes,"        TV bench,          120x40x64 cm","402.998.85 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.The TV bench must be fixed to the wall with the included wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40,64,120
9302913,PLATSA,Beds,1611,"SR 1,715",TRUE,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/,No,"        Bed frame with 4 drawers,          142x244x43 cm",IKEA of Sweden,40,42,141
9278338,KALLAX,Room dividers,1350,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,Yes,"        Shelving unit with 10 inserts,          182x182 cm",Tord Björklund/IKEA of Sweden,39,182,182
59270274,LANDSKRONA,Sofas & armchairs,1995,No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-2-seat-sofa-gunnared-dark-grey-metal-s59270274/,Yes,        2-seat sofa,IKEA of Sweden/Tord Björklund,89,78,164
40455649,BINGSTA,Chairs,595,No old price,TRUE,https://www.ikea.com/sa/en/p/bingsta-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455649/,Yes,        Armchair,Elizabet Gutierrez,58,76,70
19189030,EKET,Bookcases & shelving units,656,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm",IKEA of Sweden/Jon Karlsson,35,210,80
99234255,HEMNES,Cabinets & cupboards,2666,"SR 2,985",TRUE,https://www.ikea.com/sa/en/p/hemnes-storage-combination-w-doors-drawers-white-stained-clear-glass-s99234255/,Yes,"        Storage combination w doors/drawers,          188x197 cm",Carina Bengs,37,197,188
10407136,IKEA PS LÖMSK,Chairs,345,No old price,TRUE,https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,No,        Swivel armchair,Monika Mulder,62,75,59
60365167,MAMMUT,Tables & desks,129,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-table-in-outdoor-red-60365167/,No,"        Children's table,          77x55 cm",M Kjelstrup/A Östgaard,,48,55
99017445,KALLAX,Bookcases & shelving units,350,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-doors-black-brown-s99017445/,Yes,"        Shelving unit with doors,          77x147 cm",Tord Björklund,39,147,77
49221321,EKEDALEN / ODGER,Chairs,2765,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-6-chairs-dark-brown-white-beige-s49221321/,No,"        Table and 6 chairs,          180/240 cm",Ehlén Johansson/J Löfgren/J Pettersson,,,
40363621,HÄLLAN,Cabinets & cupboards,325,No old price,TRUE,https://www.ikea.com/sa/en/p/haellan-cabinet-white-40363621/,No,"        Cabinet,          45x75 cm",Jon Karlsson,47,75,45
39307706,VEDBO / VEDBO,Tables & desks,5865,No old price,TRUE,https://www.ikea.com/sa/en/p/vedbo-vedbo-table-and-6-chairs-black-black-s39307706/,No,"        Table and 6 chairs,          240x105 cm",Francis Cayouette,,,105
50425987,KALLVIKEN,Cabinets & cupboards,135,No old price,TRUE,https://www.ikea.com/sa/en/p/kallviken-door-drawer-front-dark-grey-concrete-effect-50425987/,No,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38,60
228705,BRIMNES,Beds,1095,No old price,TRUE,https://www.ikea.com/sa/en/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/,No,"        Day-bed frame with 2 drawers,          80x200 cm",K Hagberg/M Hagberg,53,21,86
39286153,ASKHOLMEN,Outdoor furniture,465,No old price,TRUE,https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-grey-brown-stained-kuddarna-beige-s39286153/,Yes,"        Table+2 chairs, outdoor",IKEA of Sweden,,,
89248371,IVAR,Bookcases & shelving units,1045,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248371/,No,"        3 sections/shelves,          219x30x226 cm",IKEA of Sweden,30,226,219
40201916,STENSTORP,Trolleys,795,No old price,TRUE,https://www.ikea.com/sa/en/p/stenstorp-kitchen-trolley-white-oak-40201916/,No,"        Kitchen trolley,          45x43x90 cm",Carina Bengs,,90,43
60365167,MAMMUT,Outdoor furniture,129,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-table-in-outdoor-red-60365167/,No,"        Children's table,          77x55 cm",M Kjelstrup/A Östgaard,,48,55
19189030,EKET,Cabinets & cupboards,656,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm",IKEA of Sweden/Jon Karlsson,35,210,80
70228325,RESÖ,Tables & desks,205,No old price,TRUE,https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-grey-brown-stained-grey-brown-70228325/,No,        Children's picnic table,IKEA of Sweden,,49,89
29285776,GALANT,Cabinets & cupboards,5290,No old price,TRUE,https://www.ikea.com/sa/en/p/galant-storage-combination-w-sliding-doors-white-stained-oak-veneer-s29285776/,Yes,"        Storage combination w sliding doors,          320x120 cm",K Malmvall/E Lilja Löwenhielm,45,120,320
80251513,GÅRÖ,Outdoor furniture,339,No old price,TRUE,https://www.ikea.com/sa/en/p/garoe-hammock-stand-outdoor-grey-80251513/,No,"        Hammock stand, outdoor",IKEA of Sweden,,129,119
60431563,FRIHETEN,Beds,1845,No old price,TRUE,https://www.ikea.com/sa/en/p/friheten-3-seat-sofa-bed-skiftebo-blue-60431563/,Yes,        3-seat sofa-bed,IKEA of Sweden,105,83,225
20013073,NORNA,Chairs,29,No old price,TRUE,https://www.ikea.com/sa/en/p/norna-chair-pad-laila-natural-20013073/,No,        Chair pad,200.130.73 The cushion can be turned over and therefore has two sides for even wear.Suitable for AGEN chair.,41,,42
60441779,ÖRFJÄLL,Chairs,195,No old price,TRUE,https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-blue-green-60441779/,No,        Children's desk chair,S Holmbäck/U Nordentoft,53,,53
91415,TROFAST,Nursery furniture,5,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-lid-white-00091415/,No,"        Lid,          20x28 cm",Studio Copenhagen,,,28
60416138,LANEBERG,Tables & desks,695,No old price,TRUE,https://www.ikea.com/sa/en/p/laneberg-extendable-table-white-60416138/,No,"        Extendable table,          130/190x80 cm",K Hagberg/M Hagberg,,75,80
69248348,IVAR,Bookcases & shelving units,350,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s69248348/,No,"        2 sections/shelves,          174x30x124 cm",IKEA of Sweden,30,124,174
90246291,INGATORP,Chairs,445,No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-chair-with-armrests-white-nordvalla-beige-90246291/,Yes,        Chair with armrests,Ebba Strandmark,63,99,57
338407,BAGGANÄS,Bookcases & shelving units,35,No old price,TRUE,https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-00338407/,Yes,"        Handle,          143 mm",H Preutz/A Fredriksson,31,,9
19276621,NORDLI,Chests of drawers & drawer units,1640,"SR 2,050",TRUE,https://www.ikea.com/sa/en/p/nordli-chest-of-8-drawers-white-s19276621/,Yes,"        Chest of 8 drawers,          160x99 cm",Ola Wihlborg,47,99,160
20347514,ENERYDA,Cabinets & cupboards,35,No old price,TRUE,https://www.ikea.com/sa/en/p/eneryda-handle-brass-colour-20347514/,Yes,"        Handle,          112 mm",Francis Cayouette,30,,17
10291678,LAPPVIKEN,Cabinets & cupboards,45,No old price,TRUE,https://www.ikea.com/sa/en/p/lappviken-drawer-front-white-10291678/,Yes,"        Drawer front,          60x26 cm",IKEA of Sweden,,26,60
80339790,HACKÅS,Bookcases & shelving units,17,No old price,TRUE,https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,No,"        Knob,          15 mm",J Löfgren/J Pettersson,18,,24
69057522,TYSSEDAL,Beds,1395,No old price,TRUE,https://www.ikea.com/sa/en/p/tyssedal-bed-frame-white-s69057522/,Yes,"        Bed frame,          140x200 cm",Ebba Strandmark/IKEA of Sweden,,,147
49278341,BRIMNES,Beds,895,SR 925,TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s49278341/,No,"        Bed frame w storage and headboard,          90x200 cm",IKEA of Sweden/K Hagberg/M Hagberg,54,110,96
99127608,PAX,Wardrobes,1960,No old price,TRUE,https://www.ikea.com/sa/en/p/pax-wardrobe-white-fardal-vikedal-s99127608/,Yes,"        Wardrobe,          150x60x201 cm",IKEA of Sweden/Ehlén Johansson,60,201,150
70348785,SKÄRHAMN,Bookcases & shelving units,29,No old price,TRUE,https://www.ikea.com/sa/en/p/skaerhamn-knob-black-chrome-plated-70348785/,Yes,"        Knob,          22 mm",Ebba Strandmark,24,,
70239710,STOCKHOLM,Tables & desks,995,No old price,TRUE,https://www.ikea.com/sa/en/p/stockholm-coffee-table-walnut-veneer-70239710/,No,"        Coffee table,          180x59 cm",Ola Wihlborg,,40,59
60357737,UTTER,Outdoor furniture,45,No old price,TRUE,https://www.ikea.com/sa/en/p/utter-childrens-table-in-outdoor-white-60357737/,No,        Children's table,K Hagberg/M Hagberg,,43,42
10423886,NORDEN,Tables & desks,899,No old price,TRUE,https://www.ikea.com/sa/en/p/norden-gateleg-table-white-10423886/,No,"        Gateleg table,          26/89/152x80 cm","104.238.86 Small, neat dimensions make the table easy to furnish with, even when space is limited.Table with drop-leaves seats 2-4; makes it possible to adjust the table size according to need.You can store for example cutlery, table napkins and candles in the 6 drawers under the table top.This table has been tested against our strictest standards for stability, durability and safety to withstand everyday use in your home for years.Seats 2-4.Only recommended for indoor use.For increased stability, re-tighten the screws about two weeks after assembly and when necessary.Combines with other furniture in the NORDEN series.",,74,80
40347508,ENERYDA,TV & media furniture,22,No old price,TRUE,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-40347508/,Yes,"        Knob,          27 mm",Francis Cayouette,,,
246196,MARIUS,Chairs,25,No old price,TRUE,https://www.ikea.com/sa/en/p/marius-stool-red-00246196/,No,        Stool,Ola Wihlborg,,,40
99239502,NORDLI,Chests of drawers & drawer units,1060,"SR 1,325",TRUE,https://www.ikea.com/sa/en/p/nordli-chest-of-7-drawers-white-s99239502/,No,"        Chest of 7 drawers,          80x122 cm",Ola Wihlborg,47,122,80
30094592,POÄNG,Sofas & armchairs,250,No old price,TRUE,https://www.ikea.com/sa/en/p/poaeng-footstool-cushion-glose-robust-dark-brown-30094592/,Yes,        Footstool cushion,Noboru Nakamura,,7,60
50058376,AGEN,Chairs,245,No old price,TRUE,https://www.ikea.com/sa/en/p/agen-chair-rattan-bamboo-50058376/,No,        Chair,500.583.76 Rattan is a natural material which ages beautifully and develops its own unique character over time.Handwoven; each piece of furniture is unique.Stackable chair; saves space when not in use.Plastic feet; protect the furniture if in contact with a moist surface.May be completed with NORNA chair pad for enhanced seating comfort.,56,79,58
80339790,HACKÅS,TV & media furniture,17,No old price,TRUE,https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,No,"        Knob,          15 mm",J Löfgren/J Pettersson,18,,24
69297287,JONAXEL,Bookcases & shelving units,375,SR 437,TRUE,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-s69297287/,No,"        Shelving unit,          182x51x160 cm",IKEA of Sweden,51,160,182
10391324,TYSSEDAL,Chests of drawers & drawer units,945,No old price,TRUE,https://www.ikea.com/sa/en/p/tyssedal-chest-of-4-drawers-white-10391324/,No,"        Chest of 4 drawers,          67x102 cm",Ebba Strandmark,49,102,67
40291629,SELSVIKEN,TV & media furniture,60,No old price,TRUE,https://www.ikea.com/sa/en/p/selsviken-drawer-front-high-gloss-black-40291629/,Yes,"        Drawer front,          60x26 cm",IKEA of Sweden,,26,60
29278219,BRIMNES,TV & media furniture,1385,No old price,TRUE,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s29278219/,Yes,"        TV storage combination,          336x41x95 cm",K Hagberg/M Hagberg,41,95,336
29932181,LINNMON / ADILS,Tables & desks,119,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-adils-table-white-s29932181/,Yes,"        Table,          100x60 cm",IKEA of Sweden,,74,60
19278328,KALLAX,Room dividers,745,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s19278328/,Yes,"        Shelving unit with 4 inserts,          147x147 cm",Tord Björklund,39,147,147
90323393,FIXA,TV & media furniture,5.6,SR 7,TRUE,https://www.ikea.com/sa/en/p/fixa-drill-template-orange-90323393/,No,        Drill template,903.233.93 Drill template for marking the hole location of knobs or handles makes it easier for you to place them correctly.The strip on the drill template is put against the edge of the door or drawer front; helps you to place the handle perfectly straight vertically or horizontally.,,,64
80341496,NYHAMN,Sofas & armchairs,600,No old price,TRUE,https://www.ikea.com/sa/en/p/nyhamn-pocket-sprung-mattress-firm-80341496/,No,"        Pocket sprung mattress,          140x200 cm",IKEA of Sweden/L Hilland,,,140
40369109,NORDVIKEN,Chairs,225,No old price,TRUE,https://www.ikea.com/sa/en/p/nordviken-chair-black-40369109/,Yes,        Chair,Francis Cayouette,56,97,44
80261258,BESTÅ,TV & media furniture,25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-soft-closing-push-open-hinge-80261258/,No,        Soft closing/push-open hinge,"802.612.58 You can choose to use either the soft-closing or push-open function.With the push-opener you don’t need knobs or handles and can open the door with a light push.With the soft-closing function your doors close silently and softly. Knobs and handles are sold separately.If you choose the soft closing function for your BESTÅ, we recommend complementing the fronts with knobs/handles to make the drawers/cabinets more convenient to open.",,,
20305707,BUSUNGE,Nursery furniture,645,No old price,TRUE,https://www.ikea.com/sa/en/p/busunge-wardrobe-white-20305707/,No,"        Wardrobe,          80x139 cm",Carl Öjerstam,52,139,80
19046574,BEKANT,Tables & desks,5300,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-desk-combination-white-s19046574/,Yes,"        Desk combination,          320x220 cm",K Malmvall/E Lilja Löwenhielm,220,,
79275119,HAVSTA,"Sideboards, buffets & console tables",1395,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-white-clear-glass-s79275119/,Yes,"        Glass-door cabinet with plinth,          121x37x134 cm",IKEA of Sweden,37,134,121
60295532,BESTÅ,Cabinets & cupboards,30,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-60295532/,No,"        Glass shelf,          56x36 cm",IKEA of Sweden,36,,56
70297658,LISABO,Tables & desks,545,No old price,TRUE,https://www.ikea.com/sa/en/p/lisabo-coffee-table-ash-veneer-70297658/,No,"        Coffee table,          118x50 cm",K Hagberg/M Hagberg,,50,50
30299070,LISABO,Tables & desks,745,No old price,TRUE,https://www.ikea.com/sa/en/p/lisabo-desk-ash-veneer-30299070/,No,"        Desk,          118x45 cm",K Hagberg/M Hagberg,45,74,118
79296857,EKEDALEN / EKEDALEN,Tables & desks,1695,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-table-and-4-chairs-white-orrsta-light-grey-s79296857/,No,"        Table and 4 chairs,          120/180 cm",Ehlén Johansson,,,
30160209,LURÖY,Beds,100,No old price,TRUE,https://www.ikea.com/sa/en/p/luroey-slatted-bed-base-30160209/,Yes,"        Slatted bed base,          80x200 cm",IKEA of Sweden,,4,80
20351515,BESTÅ,Cabinets & cupboards,75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-drawer-frame-grey-stained-walnut-effect-20351515/,Yes,"        Drawer frame,          60x25x40 cm",IKEA of Sweden,40,25,60
40411047,KUDDARNA,Outdoor furniture,45,No old price,TRUE,https://www.ikea.com/sa/en/p/kuddarna-back-cushion-outdoor-beige-40411047/,No,"        Back cushion, outdoor,          62x44 cm",IKEA of Sweden,,,62
90253535,AGAM,Chairs,195,No old price,TRUE,https://www.ikea.com/sa/en/p/agam-junior-chair-white-90253535/,No,        Junior chair,IKEA of Sweden,43,79,41
99248380,IVAR,Bookcases & shelving units,990,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-cabinet-pine-s99248380/,No,"        3 sections/shelves/cabinet,          259x30x124 cm",IKEA of Sweden,30,124,259
60333850,BROR,Trolleys,495,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-trolley-black-pine-plywood-60333850/,No,"        Trolley,          85x55 cm",IKEA of Sweden,,88,55
80247371,BESTÅ,TV & media furniture,225,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-80247371/,Yes,"        Frame,          60x40x192 cm",IKEA of Sweden,40,192,60
39325022,PAX / GRIMO/VIKEDAL,Wardrobes,3935,No old price,TRUE,https://www.ikea.com/sa/en/p/pax-grimo-vikedal-wardrobe-combination-white-mirror-glass-s39325022/,Yes,"        Wardrobe combination,          200x60x236 cm",Ola Wihlborg/Ehlén Johansson/IKEA of Sweden,60,236,200
30342479,HACKÅS,Bookcases & shelving units,32,No old price,TRUE,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-30342479/,No,"        Handle,          100 mm",J Löfgren/J Pettersson,18,,24
19161489,MELLTORP / NISSE,Tables & desks,297,SR 383,TRUE,https://www.ikea.com/sa/en/p/melltorp-nisse-table-and-2-folding-chairs-white-white-s19161489/,No,"        Table and 2 folding chairs,          75 cm",Lisa Norinder,,72,75
20449517,KLEPPSTAD,Wardrobes,45,No old price,TRUE,https://www.ikea.com/sa/en/p/kleppstad-shelf-white-20449517/,No,"        Shelf,          76x50 cm",IKEA of Sweden,50,,76
89307643,EKET,Cabinets & cupboards,114,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s89307643/,Yes,"        Wall-mounted cabinet combination,          35x35x35 cm",IKEA of Sweden/Jon Karlsson,35,35,35
60245844,BESTÅ,TV & media furniture,170,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-white-60245844/,Yes,"        Frame,          120x40x38 cm",IKEA of Sweden,40,38,120
20340758,EKEDALEN,Tables & desks,995,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-extendable-table-dark-brown-20340758/,No,"        Extendable table,          180/240x90 cm",Ehlén Johansson,,75,90
349444,TINGBY,Tables & desks,149,No old price,TRUE,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-grey-00349444/,Yes,"        Side table on castors,          50x50 cm","003.494.44 Separate shelf for magazines, etc. helps you keep your things organised and the table top clear.The castors make it easy to move the table if needed.",,45,50
40455654,BINGSTA,Chairs,695,No old price,TRUE,https://www.ikea.com/sa/en/p/bingsta-high-back-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455654/,Yes,        High-back armchair,Elizabet Gutierrez,58,101,70
10203610,MALM,Tables & desks,375,No old price,TRUE,https://www.ikea.com/sa/en/p/malm-dressing-table-white-10203610/,Yes,"        Dressing table,          120x41 cm",Eva Lilja Löwenhielm,41,78,120
20439472,NORDKISA,Tables & desks,476,SR 595,TRUE,https://www.ikea.com/sa/en/p/nordkisa-dressing-table-bamboo-20439472/,No,"        Dressing table,          76x47 cm",L Hilland/J Karlsson,47,79,76
49022519,BEKANT,Tables & desks,2645,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-desk-sit-stand-white-s49022519/,Yes,"        Desk sit/stand,          120x80 cm",K Malmvall/E Lilja Löwenhielm,,,80
50357002,KALLRÖR,Bookcases & shelving units,25,No old price,TRUE,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-50357002/,No,"        Handle,          213 mm",IKEA of Sweden,38,,
40365366,MAMMUT,Children's furniture,59,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-red-40365366/,No,        Children's chair,M Kjelstrup/A Östgaard,36,67,39
70342199,FJÄLLBO,Bookcases & shelving units,295,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70342199/,No,"        Shelving unit,          51x136 cm",Johan Kroon,36,136,51
10411242,VITVAL,Beds,995,No old price,TRUE,https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-white-light-grey-10411242/,No,"        Loft bed frame,          90x200 cm",IKEA of Sweden,,195,135
50293604,BESTÅ,Cabinets & cupboards,15,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,No,"        Supporting leg,          10 cm",IKEA of Sweden,,10,
60372276,HEMNES,Beds,1495,No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-grey-60372276/,No,"        Day-bed frame with 3 drawers,          80x200 cm",Carina Bengs,70,18,89
69017475,KALLAX,Room dividers,895,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,Yes,"        Shelving unit with 8 inserts,          147x147 cm",Tord Björklund,39,147,147
50409874,BRIMNES,TV & media furniture,595,No old price,TRUE,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,Yes,"        TV bench,          180x41x53 cm",K Hagberg/M Hagberg,41,53,180
59336374,EKET,Cabinets & cupboards,139,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-white-s59336374/,Yes,"        Wall cabinet with glass door,          35x35x35 cm",IKEA of Sweden/Jon Karlsson,35,35,35
40347508,ENERYDA,Bookcases & shelving units,22,No old price,TRUE,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-40347508/,Yes,"        Knob,          27 mm",Francis Cayouette,,,
30171123,TROFAST,Children's furniture,175,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"        Frame,          46x30x145 cm",Studio Copenhagen,30,145,46
10363632,HÄLLAN,Cabinets & cupboards,50,No old price,TRUE,https://www.ikea.com/sa/en/p/haellan-pair-of-legs-white-10363632/,No,"        Pair of legs,          29 cm",Jon Karlsson,2,29,45
59902658,VITTSJÖ,Bookcases & shelving units,620,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s59902658/,No,"        Storage combination,          151x36x175 cm",Johan Kroon,36,175,151
