item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
79328599,BESTÅ,TV & media furniture,"SR1,610",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-white-selsviken-high-gloss-white-s79328599/,Yes,"TV bench, white/Selsviken high-gloss/white,",IKEA of Sweden,,,
89329188,BESTÅ,TV & media furniture,"SR1,715",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-lappviken-stubbarp-black-brown-clear-glass-s89329188/,Yes,"TV bench, black-brown/Lappviken/Stubbarp black-brown clear glass,",IKEA of Sweden/Marcus Arvonen,,,
9432033,BESTÅ,Cabinets & cupboards,SR360,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-wall-mounted-cabinet-combination-black-brown-lappviken-black-brown-s09432033/,Yes,"Wall-mounted cabinet combination, black-brown/Lappviken black-brown,",Unknown,,,
99127608,PAX,Wardrobes,"SR2,795",No old price,TRUE,https://www.ikea.com/sa/en/p/pax-wardrobe-white-fardal-vikedal-s99127608/,No,"Wardrobe, white/Fardal Vikedal,",Ehlén Johansson/IKEA of Sweden,,,
275848,KALLAX,Bookcases & shelving units,SR329,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-00275848/,Yes,"Shelving unit, white,",Tord Björklund,39,147,42
19505929,EKEDALEN / MÅNHULT,Furniture sets,"SR2,111",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-manhult-table-and-4-chairs-dark-brown-hakebo-grey-green-s19505929/,Yes,"Table and 4 chairs, dark brown/Hakebo grey-green,",Unknown,,,
9522972,PAX / MISTUDDEN,Wardrobes,"SR2,130","SR2,300",TRUE,https://www.ikea.com/sa/en/p/pax-mistudden-wardrobe-combination-white-grey-patterned-s09522972/,No,"Wardrobe combination, white/grey patterned,",Unknown,,,
70439573,SYVDE,Wardrobes,SR645,No old price,TRUE,https://www.ikea.com/sa/en/p/syvde-open-wardrobe-white-70439573/,No,"Open wardrobe, white,",IKEA of Sweden,48,7,80
19320841,BONDHOLMEN,Outdoor furniture,SR975,SR985,FALSE,https://www.ikea.com/sa/en/p/bondholmen-armchair-outdoor-grey-stained-froesoen-duvholmen-beige-s19320841/,Yes,"Armchair, outdoor, grey stained/Frösön/Duvholmen beige",Eva Lilja Löwenhielm/IKEA of Sweden/T Christensen/K Legaard,,,
20449517,KLEPPSTAD,Wardrobes,SR75,No old price,TRUE,https://www.ikea.com/sa/en/p/kleppstad-shelf-white-20449517/,No,"Shelf, white,",IKEA of Sweden,50,,76
69494872,ASKVOLL,Beds,"SR1,195",No old price,TRUE,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-lindbaden-s69494872/,No,"Bed frame, white/Lindbåden,",Unknown,,,
9389831,PÄRUP,Sofas,"SR3,495",No old price,TRUE,https://www.ikea.com/sa/en/p/paerup-3-seat-sofa-with-chaise-longue-gunnared-beige-s09389831/,Yes,"3-seat sofa with chaise longue, Gunnared beige",Unknown,,,
19392220,IDANÄS,Beds,"SR2,970",No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-bed-frame-with-storage-white-leirsund-s19392220/,Yes,"Bed frame with storage, white/Leirsund,",F Cayouette/J Karlsson,,,
9275113,HAVSTA,"Sideboards, buffets & console tables","SR1,865",No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-dark-brown-clear-glass-s09275113/,Yes,"Glass-door cabinet with plinth, dark brown clear glass,",IKEA of Sweden,,,
70152702,TJUSIG,Chairs,SR445,No old price,TRUE,https://www.ikea.com/sa/en/p/tjusig-bench-with-shoe-storage-white-70152702/,No,"Bench with shoe storage, white,",Henrik Preutz,34,50,108
10453086,PLATSA,Cabinets & cupboards,"SR1,495",No old price,TRUE,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-10453086/,No,"Bed frame with storage, white,",IKEA of Sweden,200,43,140
50505955,SKRUVSHULT,Cabinets & cupboards,SR25,No old price,TRUE,https://www.ikea.com/sa/en/p/skruvshult-handle-anthracite-50505955/,No,"Handle, anthracite,",Hanna Grann Dalrot,35,,
40474841,TROTTEN,Tables & desks,SR245,No old price,TRUE,https://www.ikea.com/sa/en/p/trotten-drawer-unit-anthracite-40474841/,Yes,"Drawer unit, anthracite,",Francis Cayouette,53,56,34
79433128,PAX / AULI,Wardrobes,"SR2,770","SR2,870",TRUE,https://www.ikea.com/sa/en/p/pax-auli-wardrobe-combination-white-mirror-glass-s79433128/,No,"Wardrobe combination, white/mirror glass,",Unknown,,,
19388647,STRANDTORP / ODGER,Dining furniture,"SR3,795",No old price,TRUE,https://www.ikea.com/sa/en/p/strandtorp-odger-table-and-4-chairs-brown-anthracite-s19388647/,Yes,"Table and 4 chairs, brown/anthracite,",Unknown,,,
39299565,HEMNES,TV & media furniture,"SR4,439",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-clear-glass-s39299565/,Yes,"TV storage combination, white stain/clear glass,",Carina Bengs,,,
80227797,BYÅS,TV & media furniture,SR595,No old price,TRUE,https://www.ikea.com/sa/en/p/byas-tv-bench-high-gloss-white-80227797/,No,"TV bench, high-gloss white,",Marcus Arvonen,42,45,160
19452110,SÖDERHAMN,Sofas,"SR3,090",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-3-seat-sofa-with-open-end-tonerud-grey-s19452110/,Yes,"3-seat sofa, with open end/Tonerud grey",Unknown,,,
19435738,PAX / BERGSBO,Wardrobes,"SR2,550","SR2,725",TRUE,https://www.ikea.com/sa/en/p/pax-bergsbo-wardrobe-combination-white-white-s19435738/,No,"Wardrobe combination, white/white,",Unknown,,,
89330506,BONDHOLMEN,Outdoor furniture,"SR3,295",No old price,TRUE,https://www.ikea.com/sa/en/p/bondholmen-table-4-chairs-w-armrests-outdoor-grey-stained-froesoen-duvholmen-beige-s89330506/,Yes,"Table+4 chairs w armrests, outdoor, grey stained/Frösön/Duvholmen beige",Eva Lilja Löwenhielm/IKEA of Sweden/T Christensen/K Legaard,,,
19485969,HAUGA,Beds,"SR2,780",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-bedroom-furniture-set-of-4-vissle-grey-s19485969/,No,"Bedroom furniture, set of 4, Vissle grey,",Unknown,,,
9425155,BESTÅ,Cabinets & cupboards,"SR1,005",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-shelf-unit-with-doors-white-smeviken-white-s09425155/,Yes,"Shelf unit with doors, white/Smeviken white,",Unknown,,,
10395421,TJENA,Cabinets & cupboards,SR12,No old price,TRUE,https://www.ikea.com/sa/en/p/tjena-storage-box-with-lid-white-10395421/,No,"Storage box with lid, white,",IKEA of Sweden,25,15,18
99496563,KLIPPAN,Sofas,"SR1,595","SR1,599",TRUE,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-vansbro-black-s99496563/,Yes,"2-seat sofa, Vansbro black",Unknown,,,
50395594,LÄTTHET,Cabinets & cupboards,,No old price,TRUE,https://www.ikea.com/sa/en/p/laetthet-leg-white-metal-50395594/,No,"Leg, white/metal,",Ola Wihlborg,,11,
20395270,ODGER,Dining furniture,SR645,No old price,TRUE,https://www.ikea.com/sa/en/p/odger-swivel-chair-anthracite-20395270/,Yes,"Swivel chair, anthracite",J Löfgren/J Pettersson,45,54,45
59905464,PAX / VIKEDAL,Wardrobes,SR787,No old price,FALSE,https://www.ikea.com/sa/en/p/pax-vikedal-wardrobe-with-1-door-white-mirror-glass-s59905464/,Yes,"Wardrobe with 1 door, white/mirror glass,",IKEA of Sweden,,,
70487229,LINNEBÄCK,Armchairs & chaise longues,SR295,No old price,TRUE,https://www.ikea.com/sa/en/p/linnebaeck-easy-chair-orrsta-light-grey-70487229/,Yes,"Easy chair, Orrsta light grey",Jonas Hultqvist,50,42,57
29399706,VIMLE,Armchairs & chaise longues,"SR1,675",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-5-seat-saxemara-light-blue-s29399706/,Yes,"Cover for corner sofa, 5-seat, Saxemara light blue",Unknown,,,
30099293,VIKARE,Beds,SR125,No old price,TRUE,https://www.ikea.com/sa/en/p/vikare-guard-rail-white-30099293/,No,"Guard rail, white",IKEA of Sweden,90,7,
79324431,BESTÅ,TV & media furniture,"SR1,220",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-grey-stained-walnut-effect-selsviken-high-gloss-white-s79324431/,Yes,"TV bench with drawers, grey stained walnut effect/Selsviken high-gloss/white,",IKEA of Sweden,,,
40424592,SOLLERÖN,Outdoor furniture,SR445,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-coffee-table-outdoor-anthracite-dark-grey-40424592/,No,"Coffee table, outdoor, anthracite/dark grey,",Jonas Hultqvist,92,51,62
49304651,VINLIDEN,Sofas,"SR2,595",No old price,TRUE,https://www.ikea.com/sa/en/p/vinliden-3-seat-sofa-hakebo-dark-grey-s49304651/,Yes,"3-seat sofa, Hakebo dark grey",Ebba Strandmark,,,
40474761,TROTTEN,Cabinets & cupboards,SR695,No old price,TRUE,https://www.ikea.com/sa/en/p/trotten-cabinet-with-sliding-doors-white-40474761/,Yes,"Cabinet with sliding doors, white,",Unknown,55,75,80
59429858,PAX / FLISBERGET,Wardrobes,"SR6,760","SR8,005",FALSE,https://www.ikea.com/sa/en/p/pax-flisberget-wardrobe-combination-beige-beige-s59429858/,No,"Wardrobe combination, beige/beige,",Unknown,,,
39421641,BESTÅ,TV & media furniture,"SR2,448",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-and-drawers-white-lappviken-stubbarp-light-grey-brown-s39421641/,Yes,"TV bench with doors and drawers, white/Lappviken/Stubbarp light grey-brown,",Unknown,,,
19247172,HEMNES,Beds,"SR2,745",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-grey-stained-loenset-s19247172/,Yes,"Bed frame with 4 storage boxes, grey stained/Lönset,",IKEA of Sweden,,,
29503232,JUSTINA,Dining furniture,SR174,No old price,TRUE,https://www.ikea.com/sa/en/p/justina-chair-pad-grey-s29503232/,Yes,"Chair pad, grey,",Unknown,,,
20545359,ÖSTANÖ,Dining furniture,SR79,No old price,TRUE,https://www.ikea.com/sa/en/p/oestanoe-chair-black-remmarn-dark-grey-20545359/,Yes,"Chair, black Remmarn/dark grey",Willy Chong,45,46,45
70367444,SONGESAND,Chests of drawers & drawer units,SR225,No old price,TRUE,https://www.ikea.com/sa/en/p/songesand-bedside-table-brown-70367444/,No,"Bedside table, brown,",IKEA of Sweden,40,55,42
20472616,VRETSTORP,Armchairs & chaise longues,"SR1,195",No old price,TRUE,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-hallarp-beige-20472616/,No,"Cover for 3-seat sofa-bed, Hallarp beige",IKEA of Sweden,57,10,37
9277211,PLATSA,Chests of drawers & drawer units,SR630,SR660,TRUE,https://www.ikea.com/sa/en/p/platsa-chest-of-2-drawers-white-fonnes-white-s09277211/,Yes,"Chest of 2 drawers, white/Fonnes white,",IKEA of Sweden/Ola Wihlborg,,,
49392469,VIMLE,Sofas,"SR2,345",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-section-hallarp-grey-s49392469/,Yes,"3-seat section, Hallarp grey",Unknown,,,
79388437,HAUGA,TV & media furniture,"SR2,385",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-tv-storage-combination-grey-s79388437/,Yes,"TV/storage combination, grey,",Ola Wihlborg,,,
99411955,BESTÅ,TV & media furniture,"SR3,955",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-white-lappviken-stubbarp-white-s99411955/,Yes,"TV storage combination, white/Lappviken/Stubbarp white,",Unknown,,,
10493803,PÄRUP,Armchairs & chaise longues,SR695,No old price,TRUE,https://www.ikea.com/sa/en/p/paerup-cover-for-2-seat-sofa-gunnared-dark-grey-10493803/,Yes,"Cover for 2-seat sofa, Gunnared dark grey",Ola Wihlborg,57,9,38
89278301,KALLAX,"Sideboards, buffets & console tables","SR1,187",No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-high-gloss-white-s89278301/,Yes,"Shelving unit with 4 inserts, high-gloss/white,",IKEA of Sweden/Tord Björklund,,,
79494305,PAX / FORSAND,Wardrobes,"SR2,060","SR2,260",FALSE,https://www.ikea.com/sa/en/p/pax-forsand-wardrobe-combination-white-white-s79494305/,Yes,"Wardrobe combination, white/white,",Unknown,,,
80261258,BESTÅ,Cabinets & cupboards,SR45,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-soft-closing-push-open-hinge-80261258/,No,Soft closing/push-open hinge,Unknown,,,
90437238,KLEPPSTAD,Wardrobes,SR899,No old price,TRUE,https://www.ikea.com/sa/en/p/kleppstad-wardrobe-with-sliding-doors-white-90437238/,No,"Wardrobe with sliding doors, white,",IKEA of Sweden,55,176,117
49516974,NYHAMN,Beds,"SR1,795",No old price,TRUE,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skartofta-black-light-grey-s49516974/,Yes,"3-seat sofa-bed, with pocket spring mattress/Skartofta black/light grey",Unknown,,,
79336151,PAX / FARDAL/ÅHEIM,Wardrobes,"SR1,930","SR2,005",FALSE,https://www.ikea.com/sa/en/p/pax-fardal-aheim-corner-wardrobe-high-gloss-white-mirror-glass-s79336151/,No,"Corner wardrobe, high-gloss white/mirror glass,",Ehlén Johansson/IKEA of Sweden,,,
19408481,EKEDALEN / BERGMUND,Dining furniture,"SR2,735",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-bergmund-table-and-4-chairs-oak-effect-ljungen-light-green-s19408481/,No,"Table and 4 chairs, oak effect/Ljungen light green,",Unknown,,,
59425916,KALLAX,Dining furniture,SR815,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s59425916/,No,"Shelving unit with 4 inserts, white,",Unknown,,,
50363729,HÄLLAN,Cabinets & cupboards,SR324,No old price,TRUE,https://www.ikea.com/sa/en/p/haellan-cabinet-white-50363729/,No,"Cabinet, white,",Jon Karlsson,47,50,45
404812,MALM,Beds,"SR2,895",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-ottoman-bed-white-00404812/,Yes,"Ottoman bed, white,",Eva Lilja Löwenhielm,200,100,180
19494921,HEMNES,Beds,"SR2,545",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-grey-stained-lindbaden-s19494921/,Yes,"Bed frame with 4 storage boxes, grey stained/Lindbåden,",Unknown,,,
471222,VESKEN,Trolleys,SR49,No old price,TRUE,https://www.ikea.com/sa/en/p/vesken-trolley-white-00471222/,Yes,"Trolley, white,",David Wahl,18,71,54
39481692,KALLAX / LINNMON,Tables & desks,"SR1,058",No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-linnmon-desk-combination-white-s39481692/,Yes,"Desk combination, white,",Unknown,,,
60401127,TROXHULT,Bookcases & shelving units,SR149,No old price,TRUE,https://www.ikea.com/sa/en/p/troxhult-wall-shelf-white-60401127/,No,"Wall shelf, white,",IKEA of Sweden,32,7,110
99248380,IVAR,Cabinets & cupboards,"SR1,440",No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-cabinet-pine-s99248380/,No,"3 sections/shelves/cabinet, pine,",IKEA of Sweden,,,
492677,KLEPPSTAD,Beds,SR675,No old price,TRUE,https://www.ikea.com/sa/en/p/kleppstad-bed-frame-white-vissle-beige-00492677/,No,"Bed frame, white/Vissle beige,",Ebba Strandmark,200,27,140
19388440,HAUGA,TV & media furniture,"SR2,585",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-tv-storage-combination-white-s19388440/,Yes,"TV/storage combination, white,",Ola Wihlborg,,,
211088,STEFAN,Dining furniture,SR129,No old price,TRUE,https://www.ikea.com/sa/en/p/stefan-chair-brown-black-00211088/,No,"Chair, brown-black",IKEA of Sweden,37,45,42
9442640,KALLAX,Bookcases & shelving units,SR279,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-underframe-white-black-s09442640/,Yes,"Shelving unit with underframe, white/black,",Unknown,,,
9521369,EKET,Cabinets & cupboards,SR493,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-light-grey-blue-white-stained-oak-effect-s09521369/,Yes,"Wall-mounted cabinet combination, light grey-blue/white stained oak effect,",Unknown,,,
9388638,HAUGA,Furniture sets,"SR1,940",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-storage-combination-white-s09388638/,Yes,"Storage combination, white,",Ola Wihlborg,,,
70335486,FJÄLLBO,Tables & desks,SR399,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-coffee-table-black-70335486/,No,"Coffee table, black,",Johan Kroon,90,46,46
19304681,VINLIDEN,Sofas,"SR3,595",No old price,TRUE,https://www.ikea.com/sa/en/p/vinliden-3-seat-sofa-with-chaise-longue-hakebo-light-turquoise-s19304681/,Yes,"3-seat sofa with chaise longue, Hakebo light turquoise",Unknown,,,
80469116,JUTHOLMEN,Outdoor furniture,SR415,No old price,TRUE,https://www.ikea.com/sa/en/p/jutholmen-corner-section-outdoor-dark-grey-brown-80469116/,No,"Corner section, outdoor, dark grey-brown",Nike Karlsson,65,31,65
69440643,BOAXEL / LAGKAPTEN,Bookcases & shelving units,"SR1,684",No old price,FALSE,https://www.ikea.com/sa/en/p/boaxel-lagkapten-shelving-unit-with-table-top-white-s69440643/,No,"Shelving unit with table top, white,",Unknown,,,
99269179,LANDSKRONA,Armchairs & chaise longues,"SR2,485",No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-chaise-longue-add-on-unit-grann-bomstad-golden-brown-metal-s99269179/,Yes,"Chaise longue, add-on unit, Grann/Bomstad golden-brown/metal",IKEA of Sweden/Tord Björklund,,,
29019792,HEMNES,Beds,"SR2,050",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-leirsund-s29019792/,Yes,"Bed frame, white stain/Leirsund,",Carina Bengs/IKEA of Sweden,,,
19418630,EKEDALEN / UDMUND,Furniture sets,"SR2,495",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-udmund-table-and-4-chairs-white-white-viarp-beige-brown-s19418630/,Yes,"Table and 4 chairs, white white/Viarp beige/brown,",Unknown,,,
69408624,GRÖNLID,Armchairs & chaise longues,"SR1,835",No old price,FALSE,https://www.ikea.com/sa/en/p/groenlid-cover-for-3-seat-sofa-with-chaise-longue-sporda-dark-grey-s69408624/,Yes,"Cover for 3-seat sofa, with chaise longue/Sporda dark grey",Unknown,,,
50474751,TROTTEN,Tables & desks,SR195,No old price,TRUE,https://www.ikea.com/sa/en/p/trotten-table-top-white-50474751/,Yes,"Table top, white,",Francis Cayouette,120,,70
50250713,MICKE,Tables & desks,SR899,No old price,TRUE,https://www.ikea.com/sa/en/p/micke-corner-workstation-white-50250713/,Yes,"Corner workstation, white,",Henrik Preutz,100,142,100
69398936,BESTÅ,TV & media furniture,"SR1,745",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-white-hanviken-stubbarp-white-clear-glass-s69398936/,Yes,"TV bench, white/Hanviken/Stubbarp white clear glass,",Unknown,,,
9478399,DANDERYD / INGOLF,Dining furniture,"SR1,797",No old price,TRUE,https://www.ikea.com/sa/en/p/danderyd-ingolf-table-and-2-chairs-oak-veneer-white-white-s09478399/,No,"Table and 2 chairs, oak veneer white/white,",Unknown,,,
39324353,BESTÅ,TV & media furniture,"SR1,130",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-white-lappviken-white-s39324353/,Yes,"TV bench with drawers, white/Lappviken white,",IKEA of Sweden,,,
19306185,JONAXEL,Chests of drawers & drawer units,SR255,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-storage-combination-white-s19306185/,No,"Storage combination, white,",IKEA of Sweden,,,
49429420,EKEDALEN / EKEDALEN,Furniture sets,"SR2,631",No old price,FALSE,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-table-and-4-chairs-white-hakebo-beige-s49429420/,Yes,"Table and 4 chairs, white/Hakebo beige,",Unknown,,,
9429342,BESTÅ,Cabinets & cupboards,SR430,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-wall-mounted-cabinet-combination-black-brown-sindvik-light-grey-brown-s09429342/,Yes,"Wall-mounted cabinet combination, black-brown/Sindvik light grey-brown,",Unknown,,,
29480787,TROFAST,Nursery furniture,SR215,SR240,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-with-box-trays-white-grey-light-red-s29480787/,Yes,"Storage combination with box/trays, white grey/light red,",Unknown,,,
39443493,ESSEBODA,Sofas,"SR2,495","SR2,595",TRUE,https://www.ikea.com/sa/en/p/esseboda-2-seat-sofa-knaebaeck-light-beige-birch-s39443493/,Yes,"2-seat sofa, Knäbäck/light beige birch",Unknown,,,
99249520,HÄLLAN,Cabinets & cupboards,"SR1,922",No old price,TRUE,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s99249520/,No,"Storage combination with doors, white,",Jon Karlsson,,,
40528448,KURA,Beds,SR195,No old price,TRUE,https://www.ikea.com/sa/en/p/kura-bed-tent-ocean-animals-pattern-40528448/,No,"Bed tent, ocean animals pattern",S Edholm/L Ullenius,165,68,97
39307706,VEDBO / VEDBO,Dining furniture,"SR7,193",No old price,TRUE,https://www.ikea.com/sa/en/p/vedbo-vedbo-table-and-6-chairs-black-black-s39307706/,No,"Table and 6 chairs, black/black,",Francis Cayouette,,,
10373495,BEKANT,Tables & desks,"SR2,195",No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/,Yes,"Shelving unit, black,",Eva Lilja Löwenhielm,45,134,121
49494335,PAX / FORSAND,Wardrobes,"SR3,625","SR4,055",FALSE,https://www.ikea.com/sa/en/p/pax-forsand-wardrobe-white-white-s49494335/,No,"Wardrobe, white/white,",Unknown,,,
10460666,LAGKAPTEN,Tables & desks,SR159,No old price,TRUE,https://www.ikea.com/sa/en/p/lagkapten-table-top-white-10460666/,Yes,"Table top, white,",Unknown,120,,60
50465351,VIMLE,Sofas,"SR4,445",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-section-grann-bomstad-black-50465351/,No,"3-seat section, Grann/Bomstad black",Ehlén Johansson,55,48,211
19431330,PAX / BERGSBO,Wardrobes,"SR2,220","SR2,450",FALSE,https://www.ikea.com/sa/en/p/pax-bergsbo-wardrobe-combination-dark-grey-s19431330/,No,"Wardrobe combination, dark grey,",Unknown,,,
29422740,SKYTTA / SVARTISDAL,Wardrobes,"SR4,790",No old price,TRUE,https://www.ikea.com/sa/en/p/skytta-svartisdal-sliding-door-combination-black-white-paper-s29422740/,No,"Sliding door combination, black/white paper,",Unknown,,,
79419660,BERGMUND,Bar furniture,SR445,SR465,TRUE,https://www.ikea.com/sa/en/p/bergmund-bar-stool-with-backrest-black-fagelfors-multicolour-s79419660/,Yes,"Bar stool with backrest, black/Fågelfors multicolour,",Unknown,,,
10429888,TOMMARYD,Dining furniture,SR500,No old price,TRUE,https://www.ikea.com/sa/en/p/tommaryd-underframe-anthracite-10429888/,Yes,"Underframe, anthracite,",Maja Ganszyniec,127,102,67
79030508,ASKVOLL,Beds,"SR1,845",No old price,TRUE,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-leirsund-s79030508/,No,"Bed frame, white/Leirsund,",,,,
60417897,DUVHOLMEN,Outdoor furniture,SR55,SR50,TRUE,https://www.ikea.com/sa/en/p/duvholmen-inner-cushion-for-chair-cushion-outdoor-grey-60417897/,No,"Inner cushion for chair cushion, outdoor grey,",IKEA of Sweden,50,,50
70305700,BUSUNGE,Beds,"SR1,095",No old price,TRUE,https://www.ikea.com/sa/en/p/busunge-extendable-bed-white-70305700/,Yes,"Extendable bed, white,",Carl Öjerstam,200,100,80
9544281,DANDERYD / INGOLF,Dining furniture,"SR1,895",No old price,TRUE,https://www.ikea.com/sa/en/p/danderyd-ingolf-table-and-4-chairs-black-brown-black-s09544281/,Yes,"Table and 4 chairs, black/brown-black,",Unknown,,,
19287766,SOLLERÖN,Outdoor furniture,"SR3,340","SR3,370",FALSE,https://www.ikea.com/sa/en/p/solleroen-3-seat-modular-sofa-outdoor-dark-grey-froesoen-duvholmen-beige-s19287766/,Yes,"3-seat modular sofa, outdoor, dark grey/Frösön/Duvholmen beige,",Eva Lilja Löwenhielm/IKEA of Sweden/Jonas Hultqvist,,,
39389660,ESPEVÄR/VÅGSTRANDA,Beds,"SR4,365",No old price,TRUE,https://www.ikea.com/sa/en/p/espevaer-vagstranda-divan-bed-white-firm-light-blue-s39389660/,No,"Divan bed, white/firm light blue,",IKEA of Sweden/Ola Wihlborg/Paulin Machado,,,
19533319,TROFAST,Nursery furniture,SR405,SR435,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-turquoise-s19533319/,Yes,"Storage combination, white/white turquoise,",Unknown,,,
89294532,VITTSJÖ,Bookcases & shelving units,SR998,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s89294532/,No,"Storage combination, black-brown/glass,",Johan Kroon,,,
287808,HEJNE,Bookcases & shelving units,SR75,SR55,TRUE,https://www.ikea.com/sa/en/p/hejne-shelf-softwood-00287808/,No,"Shelf, softwood,",IKEA of Sweden,28,,77
10542115,ELDFLUGA,Beds,SR99,No old price,TRUE,https://www.ikea.com/sa/en/p/eldfluga-bed-tent-blue-green-10542115/,No,"Bed tent, blue/green,",L Ullenius/S Edholm,,80,90
99406384,BESTÅ,TV & media furniture,"SR3,685",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s99406384/,Yes,"TV storage combination/glass doors, white/Hanviken white clear glass,",Unknown,,,
29330482,BONDHOLMEN,Outdoor furniture,"SR2,875",No old price,TRUE,https://www.ikea.com/sa/en/p/bondholmen-table-4-chairs-w-armrests-outdoor-grey-stained-s29330482/,Yes,"Table+4 chairs w armrests, outdoor, grey stained",T Christensen/K Legaard,,,
19522976,PAX / MISTUDDEN,Wardrobes,"SR2,650","SR2,850",FALSE,https://www.ikea.com/sa/en/p/pax-mistudden-wardrobe-combination-white-grey-patterned-s19522976/,No,"Wardrobe combination, white/grey patterned,",Unknown,,,
59295217,NORDLI,Chests of drawers & drawer units,"SR1,150",No old price,TRUE,https://www.ikea.com/sa/en/p/nordli-chest-of-3-drawers-white-s59295217/,No,"Chest of 3 drawers, white,",Ola Wihlborg,,,
20404528,HAVSTEN,Outdoor furniture,SR490,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-seat-cushion-outdoor-beige-20404528/,No,"Seat cushion, outdoor, beige,",Andreas Fredriksson,100,,98
39485096,JÄTTEBO,Sofas,"SR6,870",No old price,TRUE,https://www.ikea.com/sa/en/p/jaettebo-4-5-seat-modular-sofa-samsala-dark-yellow-green-s39485096/,Yes,"4,5-seat modular sofa, Samsala dark yellow-green",Unknown,,,
29417710,ANFALLARE / HILVER,Tables & desks,"SR1,095",No old price,TRUE,https://www.ikea.com/sa/en/p/anfallare-hilver-desk-bamboo-s29417710/,No,"Desk, bamboo,",Unknown,,,
79533203,TROFAST,Nursery furniture,SR250,SR275,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s79533203/,Yes,"Storage combination, white/white,",Unknown,,,
20516130,DANDERYD,Dining furniture,"SR1,499",No old price,TRUE,https://www.ikea.com/sa/en/p/danderyd-dining-table-oak-veneer-white-20516130/,Yes,"Dining table, oak veneer/white,",Andreas Fredriksson,180,75,90
